FECHA,PROVINCIA,TIPO_TRANSPORTE,TOTAL_VIAJES
2024-01-27,BUENOS AIRES,COLECTIVO,3363502
2024-01-27,CATAMARCA,COLECTIVO,22378
2024-01-27,CHACO,COLECTIVO,50087
2024-01-27,CHUBUT,COLECTIVO,43111
2024-01-27,CORDOBA,COLECTIVO,1657
2024-01-27,CORRIENTES,COLECTIVO,43167
2024-01-27,ENTRE RÍOS,COLECTIVO,50200
2024-01-27,FORMOSA,COLECTIVO,12580
2024-01-27,JUJUY,COLECTIVO,132133
2024-01-27,LA PAMPA,COLECTIVO,4646
2024-01-27,MENDOZA,COLECTIVO,384932
2024-01-27,NEUQUÉN,COLECTIVO,53054
2024-01-27,RÍO NEGRO,COLECTIVO,42475
2024-01-27,SAN JUAN,COLECTIVO,138329
2024-01-27,SAN LUIS,COLECTIVO,25916
2024-01-27,SANTA CRUZ,COLECTIVO,4062
2024-01-27,SANTA FE,COLECTIVO,290361
2024-01-27,SANTIAGO DEL ESTERO,COLECTIVO,568
2024-01-27,TIERRA DEL FUEGO,COLECTIVO,15259
2024-01-28,BUENOS AIRES,COLECTIVO,1930976
2024-01-28,BUENOS AIRES,LANCHAS,781
2024-01-28,CATAMARCA,COLECTIVO,12694
2024-01-28,CHACO,COLECTIVO,32400
2024-01-28,CHUBUT,COLECTIVO,21157
2024-01-28,CORDOBA,COLECTIVO,780
2024-01-28,CORRIENTES,COLECTIVO,26555
2024-01-28,ENTRE RÍOS,COLECTIVO,28268
2024-01-28,FORMOSA,COLECTIVO,6590
2024-01-28,JUJUY,COLECTIVO,79899
2024-01-28,LA PAMPA,COLECTIVO,2130
2024-01-28,MENDOZA,COLECTIVO,230184
2024-01-28,NEUQUÉN,COLECTIVO,33088
2024-01-28,RÍO NEGRO,COLECTIVO,27520
2024-01-28,SAN JUAN,COLECTIVO,82455
2024-01-28,SAN LUIS,COLECTIVO,15300
2024-01-28,SANTA CRUZ,COLECTIVO,2648
2024-01-28,SANTA FE,COLECTIVO,178791
2024-01-28,TIERRA DEL FUEGO,COLECTIVO,9881
2024-01-29,BUENOS AIRES,LANCHAS,890
2024-01-29,BUENOS AIRES,COLECTIVO,4282820
2024-01-29,CATAMARCA,COLECTIVO,32934
2024-01-29,CHACO,COLECTIVO,67435
2024-01-29,CHUBUT,COLECTIVO,63935
2024-01-29,CORDOBA,COLECTIVO,3715
2024-01-29,CORRIENTES,COLECTIVO,58761
2024-01-29,ENTRE RÍOS,COLECTIVO,72711
2024-01-29,FORMOSA,COLECTIVO,18749
2024-01-29,JUJUY,COLECTIVO,155375
2024-01-29,LA PAMPA,COLECTIVO,1815
2024-01-29,MENDOZA,COLECTIVO,505092
2024-01-29,NEUQUÉN,COLECTIVO,69548
2024-01-29,RÍO NEGRO,COLECTIVO,55416
2024-01-29,SAN JUAN,COLECTIVO,184443
2024-01-29,SAN LUIS,COLECTIVO,40029
2024-01-29,SANTA CRUZ,COLECTIVO,6499
2024-01-29,SANTA FE,COLECTIVO,433391
2024-01-29,SANTIAGO DEL ESTERO,COLECTIVO,892
2024-01-29,TIERRA DEL FUEGO,COLECTIVO,23460
2024-01-30,BUENOS AIRES,COLECTIVO,4235271
2024-01-30,BUENOS AIRES,LANCHAS,357
2024-01-30,CATAMARCA,COLECTIVO,33081
2024-01-30,CHACO,COLECTIVO,67969
2024-01-30,CHUBUT,COLECTIVO,64078
2024-01-30,CORDOBA,COLECTIVO,3720
2024-01-30,CORRIENTES,COLECTIVO,58997
2024-01-30,ENTRE RÍOS,COLECTIVO,71835
2024-01-30,FORMOSA,COLECTIVO,18238
2024-01-30,JUJUY,COLECTIVO,168065
2024-01-30,LA PAMPA,COLECTIVO,1088
2024-01-30,MENDOZA,COLECTIVO,483116
2024-01-30,NEUQUÉN,COLECTIVO,72643
2024-01-30,RÍO NEGRO,COLECTIVO,56788
2024-01-30,SAN JUAN,COLECTIVO,184517
2024-01-30,SAN LUIS,COLECTIVO,39028
2024-01-30,SANTA CRUZ,COLECTIVO,6305
2024-01-30,SANTA FE,COLECTIVO,439584
2024-01-30,SANTIAGO DEL ESTERO,COLECTIVO,862
2024-01-30,TIERRA DEL FUEGO,COLECTIVO,22948
2024-01-31,BUENOS AIRES,COLECTIVO,4218814
2024-01-31,BUENOS AIRES,LANCHAS,348
2024-01-31,CATAMARCA,COLECTIVO,33503
2024-01-31,CHACO,COLECTIVO,68711
2024-01-31,CHUBUT,COLECTIVO,62034
2024-01-31,CORDOBA,COLECTIVO,3788
2024-01-31,CORRIENTES,COLECTIVO,59056
2024-01-31,ENTRE RÍOS,COLECTIVO,71310
2024-01-31,FORMOSA,COLECTIVO,15868
2024-01-31,JUJUY,COLECTIVO,168525
2024-01-31,LA PAMPA,COLECTIVO,1183
2024-01-31,MENDOZA,COLECTIVO,517053
2024-01-31,NEUQUÉN,COLECTIVO,74033
2024-01-31,RÍO NEGRO,COLECTIVO,56610
2024-01-31,SAN JUAN,COLECTIVO,195269
2024-01-31,SAN LUIS,COLECTIVO,40917
2024-01-31,SANTA CRUZ,COLECTIVO,6291
2024-01-31,SANTA FE,COLECTIVO,437699
2024-01-31,SANTIAGO DEL ESTERO,COLECTIVO,919
2024-01-31,TIERRA DEL FUEGO,COLECTIVO,23079
2024-02-01,BUENOS AIRES,COLECTIVO,4083114
2024-02-01,BUENOS AIRES,LANCHAS,363
2024-02-01,CATAMARCA,COLECTIVO,33870
2024-02-01,CHACO,COLECTIVO,71395
2024-02-01,CHUBUT,COLECTIVO,63937
2024-02-01,CORDOBA,COLECTIVO,4167
2024-02-01,CORRIENTES,COLECTIVO,55765
2024-02-01,ENTRE RÍOS,COLECTIVO,73598
2024-02-01,FORMOSA,COLECTIVO,14447
2024-02-01,JUJUY,COLECTIVO,154187
2024-02-01,LA PAMPA,COLECTIVO,6693
2024-02-01,MENDOZA,COLECTIVO,538140
2024-02-01,NEUQUÉN,COLECTIVO,71555
2024-02-01,RÍO NEGRO,COLECTIVO,55228
2024-02-01,SAN JUAN,COLECTIVO,190960
2024-02-01,SAN LUIS,COLECTIVO,38421
2024-02-01,SANTA CRUZ,COLECTIVO,6090
2024-02-01,SANTA FE,COLECTIVO,445661
2024-02-01,SANTIAGO DEL ESTERO,COLECTIVO,927
2024-02-01,TIERRA DEL FUEGO,COLECTIVO,23383
2024-02-02,BUENOS AIRES,COLECTIVO,4327794
2024-02-02,BUENOS AIRES,LANCHAS,759
2024-02-02,CATAMARCA,COLECTIVO,34784
2024-02-02,CHACO,COLECTIVO,64686
2024-02-02,CHUBUT,COLECTIVO,62204
2024-02-02,CORDOBA,COLECTIVO,4459
2024-02-02,CORRIENTES,COLECTIVO,57439
2024-02-02,ENTRE RÍOS,COLECTIVO,77552
2024-02-02,FORMOSA,COLECTIVO,13529
2024-02-02,JUJUY,COLECTIVO,165125
2024-02-02,LA PAMPA,COLECTIVO,7298
2024-02-02,MENDOZA,COLECTIVO,539947
2024-02-02,NEUQUÉN,COLECTIVO,77765
2024-02-02,RÍO NEGRO,COLECTIVO,54621
2024-02-02,SAN JUAN,COLECTIVO,200124
2024-02-02,SAN LUIS,COLECTIVO,39340
2024-02-02,SANTA CRUZ,COLECTIVO,5481
2024-02-02,SANTA FE,COLECTIVO,459662
2024-02-02,SANTIAGO DEL ESTERO,COLECTIVO,947
2024-02-02,TIERRA DEL FUEGO,COLECTIVO,20590
2024-02-03,BUENOS AIRES,COLECTIVO,3152422
2024-02-03,BUENOS AIRES,LANCHAS,867
2024-02-03,CATAMARCA,COLECTIVO,20740
2024-02-03,CHACO,COLECTIVO,45388
2024-02-03,CHUBUT,COLECTIVO,43823
2024-02-03,CORDOBA,COLECTIVO,1594
2024-02-03,CORRIENTES,COLECTIVO,37374
2024-02-03,ENTRE RÍOS,COLECTIVO,46727
2024-02-03,FORMOSA,COLECTIVO,7543
2024-02-03,JUJUY,COLECTIVO,127084
2024-02-03,LA PAMPA,COLECTIVO,4583
2024-02-03,MENDOZA,COLECTIVO,392577
2024-02-03,NEUQUÉN,COLECTIVO,60264
2024-02-03,RÍO NEGRO,COLECTIVO,43852
2024-02-03,SAN JUAN,COLECTIVO,149342
2024-02-03,SAN LUIS,COLECTIVO,24952
2024-02-03,SANTA CRUZ,COLECTIVO,4076
2024-02-03,SANTA FE,COLECTIVO,273738
2024-02-03,SANTIAGO DEL ESTERO,COLECTIVO,527
2024-02-03,TIERRA DEL FUEGO,COLECTIVO,16465
2024-02-04,BUENOS AIRES,COLECTIVO,1906631
2024-02-04,BUENOS AIRES,LANCHAS,570
2024-02-04,CATAMARCA,COLECTIVO,12064
2024-02-04,CHACO,COLECTIVO,27577
2024-02-04,CHUBUT,COLECTIVO,24286
2024-02-04,CORDOBA,COLECTIVO,600
2024-02-04,CORRIENTES,COLECTIVO,23435
2024-02-04,ENTRE RÍOS,COLECTIVO,24735
2024-02-04,FORMOSA,COLECTIVO,4644
2024-02-04,JUJUY,COLECTIVO,62383
2024-02-04,LA PAMPA,COLECTIVO,2158
2024-02-04,MENDOZA,COLECTIVO,232566
2024-02-04,NEUQUÉN,COLECTIVO,35392
2024-02-04,RÍO NEGRO,COLECTIVO,29147
2024-02-04,SAN JUAN,COLECTIVO,83200
2024-02-04,SAN LUIS,COLECTIVO,13681
2024-02-04,SANTA CRUZ,COLECTIVO,2427
2024-02-04,SANTA FE,COLECTIVO,174495
2024-02-04,TIERRA DEL FUEGO,COLECTIVO,9103
2024-02-05,BUENOS AIRES,COLECTIVO,4477208
2024-02-05,BUENOS AIRES,LANCHAS,818
2024-02-05,CATAMARCA,COLECTIVO,36407
2024-02-05,CHACO,COLECTIVO,70366
2024-02-05,CHUBUT,COLECTIVO,65246
2024-02-05,CORDOBA,COLECTIVO,5877
2024-02-05,CORRIENTES,COLECTIVO,57533
2024-02-05,ENTRE RÍOS,COLECTIVO,79331
2024-02-05,FORMOSA,COLECTIVO,14016
2024-02-05,JUJUY,COLECTIVO,163846
2024-02-05,LA PAMPA,COLECTIVO,7608
2024-02-05,MENDOZA,COLECTIVO,553162
2024-02-05,NEUQUÉN,COLECTIVO,78289
2024-02-05,RÍO NEGRO,COLECTIVO,54484
2024-02-05,SAN JUAN,COLECTIVO,207989
2024-02-05,SAN LUIS,COLECTIVO,43742
2024-02-05,SANTA CRUZ,COLECTIVO,6874
2024-02-05,SANTA FE,COLECTIVO,463529
2024-02-05,SANTIAGO DEL ESTERO,COLECTIVO,985
2024-02-05,TIERRA DEL FUEGO,COLECTIVO,23990
2024-02-06,BUENOS AIRES,LANCHAS,295
2024-02-06,BUENOS AIRES,COLECTIVO,4025943
2024-02-06,CATAMARCA,COLECTIVO,39630
2024-02-06,CHACO,COLECTIVO,77652
2024-02-06,CHUBUT,COLECTIVO,70211
2024-02-06,CORDOBA,COLECTIVO,6240
2024-02-06,CORRIENTES,COLECTIVO,58524
2024-02-06,ENTRE RÍOS,COLECTIVO,80199
2024-02-06,FORMOSA,COLECTIVO,14950
2024-02-06,JUJUY,COLECTIVO,168795
2024-02-06,LA PAMPA,COLECTIVO,6742
2024-02-06,MENDOZA,COLECTIVO,573083
2024-02-06,NEUQUÉN,COLECTIVO,83387
2024-02-06,RÍO NEGRO,COLECTIVO,53433
2024-02-06,SAN JUAN,COLECTIVO,215044
2024-02-06,SAN LUIS,COLECTIVO,42781
2024-02-06,SANTA CRUZ,COLECTIVO,7169
2024-02-06,SANTA FE,COLECTIVO,470449
2024-02-06,SANTIAGO DEL ESTERO,COLECTIVO,1035
2024-02-06,TIERRA DEL FUEGO,COLECTIVO,25343
2024-02-07,BUENOS AIRES,COLECTIVO,4103546
2024-02-07,BUENOS AIRES,LANCHAS,262
2024-02-07,CATAMARCA,COLECTIVO,41184
2024-02-07,CHACO,COLECTIVO,75369
2024-02-07,CHUBUT,COLECTIVO,61284
2024-02-07,CORDOBA,COLECTIVO,6573
2024-02-07,CORRIENTES,COLECTIVO,63303
2024-02-07,ENTRE RÍOS,COLECTIVO,78619
2024-02-07,JUJUY,COLECTIVO,180339
2024-02-07,LA PAMPA,COLECTIVO,7595
2024-02-07,MENDOZA,COLECTIVO,581654
2024-02-07,NEUQUÉN,COLECTIVO,85475
2024-02-07,RÍO NEGRO,COLECTIVO,58470
2024-02-07,SAN JUAN,COLECTIVO,220887
2024-02-07,SAN LUIS,COLECTIVO,41723
2024-02-07,SANTA CRUZ,COLECTIVO,5044
2024-02-07,SANTA FE,COLECTIVO,352326
2024-02-07,SANTIAGO DEL ESTERO,COLECTIVO,1005
2024-02-07,TIERRA DEL FUEGO,COLECTIVO,24486
2024-02-08,BUENOS AIRES,COLECTIVO,3937250
2024-02-08,BUENOS AIRES,LANCHAS,204
2024-02-08,CATAMARCA,COLECTIVO,40858
2024-02-08,CHACO,COLECTIVO,11960
2024-02-08,CHUBUT,COLECTIVO,66331
2024-02-08,CORDOBA,COLECTIVO,6488
2024-02-08,CORRIENTES,COLECTIVO,52424
2024-02-08,ENTRE RÍOS,COLECTIVO,51209
2024-02-08,JUJUY,COLECTIVO,149249
2024-02-08,LA PAMPA,COLECTIVO,6218
2024-02-08,MENDOZA,COLECTIVO,593420
2024-02-08,NEUQUÉN,COLECTIVO,73037
2024-02-08,RÍO NEGRO,COLECTIVO,50066
2024-02-08,SAN JUAN,COLECTIVO,177078
2024-02-08,SAN LUIS,COLECTIVO,30734
2024-02-08,SANTA CRUZ,COLECTIVO,6589
2024-02-08,SANTA FE,COLECTIVO,329251
2024-02-08,SANTIAGO DEL ESTERO,COLECTIVO,778
2024-02-08,TIERRA DEL FUEGO,COLECTIVO,21627
2024-02-09,BUENOS AIRES,COLECTIVO,4000215
2024-02-09,BUENOS AIRES,LANCHAS,345
2024-02-09,CATAMARCA,COLECTIVO,2880
2024-02-09,CHACO,COLECTIVO,71405
2024-02-09,CHUBUT,COLECTIVO,74546
2024-02-09,CORDOBA,COLECTIVO,6968
2024-02-09,CORRIENTES,COLECTIVO,57519
2024-02-09,ENTRE RÍOS,COLECTIVO,63757
2024-02-09,JUJUY,COLECTIVO,169042
2024-02-09,LA PAMPA,COLECTIVO,8346
2024-02-09,MENDOZA,COLECTIVO,625352
2024-02-09,NEUQUÉN,COLECTIVO,60139
2024-02-09,RÍO NEGRO,COLECTIVO,57807
2024-02-09,SAN JUAN,COLECTIVO,249550
2024-02-09,SAN LUIS,COLECTIVO,45748
2024-02-09,SANTA CRUZ,COLECTIVO,7071
2024-02-09,SANTA FE,COLECTIVO,377136
2024-02-09,SANTIAGO DEL ESTERO,COLECTIVO,1130
2024-02-09,TIERRA DEL FUEGO,COLECTIVO,25637
2024-02-10,BUENOS AIRES,COLECTIVO,2753361
2024-02-10,BUENOS AIRES,LANCHAS,603
2024-02-10,CATAMARCA,COLECTIVO,23005
2024-02-10,CHACO,COLECTIVO,51572
2024-02-10,CHUBUT,COLECTIVO,47520
2024-02-10,CORDOBA,COLECTIVO,2326
2024-02-10,CORRIENTES,COLECTIVO,36931
2024-02-10,ENTRE RÍOS,COLECTIVO,39169
2024-02-10,JUJUY,COLECTIVO,128014
2024-02-10,LA PAMPA,COLECTIVO,5040
2024-02-10,MENDOZA,COLECTIVO,431586
2024-02-10,NEUQUÉN,COLECTIVO,69023
2024-02-10,RÍO NEGRO,COLECTIVO,42270
2024-02-10,SAN JUAN,COLECTIVO,170023
2024-02-10,SAN LUIS,COLECTIVO,25941
2024-02-10,SANTA CRUZ,COLECTIVO,4603
2024-02-10,SANTA FE,COLECTIVO,291257
2024-02-10,SANTIAGO DEL ESTERO,COLECTIVO,584
2024-02-10,TIERRA DEL FUEGO,COLECTIVO,18612
2024-02-11,BUENOS AIRES,COLECTIVO,1743777
2024-02-11,BUENOS AIRES,LANCHAS,693
2024-02-11,CATAMARCA,COLECTIVO,11446
2024-02-11,CHACO,COLECTIVO,27112
2024-02-11,CHUBUT,COLECTIVO,23833
2024-02-11,CORDOBA,COLECTIVO,850
2024-02-11,CORRIENTES,COLECTIVO,20207
2024-02-11,ENTRE RÍOS,COLECTIVO,18389
2024-02-11,JUJUY,COLECTIVO,78019
2024-02-11,LA PAMPA,COLECTIVO,1986
2024-02-11,MENDOZA,COLECTIVO,259646
2024-02-11,NEUQUÉN,COLECTIVO,42932
2024-02-11,RÍO NEGRO,COLECTIVO,27173
2024-02-11,SAN JUAN,COLECTIVO,88406
2024-02-11,SAN LUIS,COLECTIVO,13121
2024-02-11,SANTA CRUZ,COLECTIVO,1540
2024-02-11,SANTA FE,COLECTIVO,171446
2024-02-11,TIERRA DEL FUEGO,COLECTIVO,8060
2024-02-12,BUENOS AIRES,LANCHAS,233
2024-02-12,BUENOS AIRES,COLECTIVO,1348202
2024-02-12,CATAMARCA,COLECTIVO,12064
2024-02-12,CHACO,COLECTIVO,31820
2024-02-12,CHUBUT,COLECTIVO,33123
2024-02-12,CORDOBA,COLECTIVO,965
2024-02-12,CORRIENTES,COLECTIVO,21226
2024-02-12,ENTRE RÍOS,COLECTIVO,15593
2024-02-12,JUJUY,COLECTIVO,81852
2024-02-12,LA PAMPA,COLECTIVO,2476
2024-02-12,MENDOZA,COLECTIVO,273466
2024-02-12,NEUQUÉN,COLECTIVO,51577
2024-02-12,RÍO NEGRO,COLECTIVO,29848
2024-02-12,SAN JUAN,COLECTIVO,77447
2024-02-12,SAN LUIS,COLECTIVO,15454
2024-02-12,SANTA CRUZ,COLECTIVO,3266
2024-02-12,SANTA FE,COLECTIVO,127576
2024-02-12,TIERRA DEL FUEGO,COLECTIVO,12219
2024-02-13,BUENOS AIRES,LANCHAS,171
2024-02-13,BUENOS AIRES,COLECTIVO,2043891
2024-02-13,CATAMARCA,COLECTIVO,17094
2024-02-13,CHACO,COLECTIVO,33721
2024-02-13,CHUBUT,COLECTIVO,34691
2024-02-13,CORDOBA,COLECTIVO,1687
2024-02-13,CORRIENTES,COLECTIVO,25022
2024-02-13,ENTRE RÍOS,COLECTIVO,27707
2024-02-13,JUJUY,COLECTIVO,63342
2024-02-13,LA PAMPA,COLECTIVO,2815
2024-02-13,MENDOZA,COLECTIVO,292330
2024-02-13,NEUQUÉN,COLECTIVO,47996
2024-02-13,RÍO NEGRO,COLECTIVO,31916
2024-02-13,SAN JUAN,COLECTIVO,100272
2024-02-13,SAN LUIS,COLECTIVO,18972
2024-02-13,SANTA CRUZ,COLECTIVO,3368
2024-02-13,SANTA FE,COLECTIVO,196904
2024-02-13,TIERRA DEL FUEGO,COLECTIVO,13396
2024-02-14,BUENOS AIRES,LANCHAS,472
2024-02-14,BUENOS AIRES,COLECTIVO,4740185
2024-02-14,CATAMARCA,COLECTIVO,46973
2024-02-14,CHACO,COLECTIVO,84143
2024-02-14,CHUBUT,COLECTIVO,73332
2024-02-14,CORDOBA,COLECTIVO,8282
2024-02-14,CORRIENTES,COLECTIVO,68298
2024-02-14,ENTRE RÍOS,COLECTIVO,77167
2024-02-14,JUJUY,COLECTIVO,175447
2024-02-14,LA PAMPA,COLECTIVO,9610
2024-02-14,MENDOZA,COLECTIVO,682425
2024-02-14,NEUQUÉN,COLECTIVO,90198
2024-02-14,RÍO NEGRO,COLECTIVO,62645
2024-02-14,SAN JUAN,COLECTIVO,256761
2024-02-14,SAN LUIS,COLECTIVO,47393
2024-02-14,SANTA CRUZ,COLECTIVO,7703
2024-02-14,SANTA FE,COLECTIVO,539652
2024-02-14,TIERRA DEL FUEGO,COLECTIVO,26172
2024-02-15,BUENOS AIRES,LANCHAS,1245
2024-02-15,BUENOS AIRES,COLECTIVO,4536656
2024-02-15,CATAMARCA,COLECTIVO,45360
2024-02-15,CHACO,COLECTIVO,80949
2024-02-15,CHUBUT,COLECTIVO,70633
2024-02-15,CORDOBA,COLECTIVO,8366
2024-02-15,CORRIENTES,COLECTIVO,67277
2024-02-15,ENTRE RÍOS,COLECTIVO,74678
2024-02-15,JUJUY,COLECTIVO,173758
2024-02-15,LA PAMPA,COLECTIVO,9168
2024-02-15,MENDOZA,COLECTIVO,651285
2024-02-15,NEUQUÉN,COLECTIVO,84870
2024-02-15,RÍO NEGRO,COLECTIVO,59321
2024-02-15,SAN JUAN,COLECTIVO,236160
2024-02-15,SAN LUIS,COLECTIVO,43896
2024-02-15,SANTA CRUZ,COLECTIVO,7147
2024-02-15,SANTA FE,COLECTIVO,526484
2024-02-15,TIERRA DEL FUEGO,COLECTIVO,27033
2024-02-16,BUENOS AIRES,COLECTIVO,4624774
2024-02-16,BUENOS AIRES,LANCHAS,1453
2024-02-16,CATAMARCA,COLECTIVO,43865
2024-02-16,CHACO,COLECTIVO,83156
2024-02-16,CHUBUT,COLECTIVO,72200
2024-02-16,CORDOBA,COLECTIVO,8313
2024-02-16,CORRIENTES,COLECTIVO,68388
2024-02-16,ENTRE RÍOS,COLECTIVO,75534
2024-02-16,JUJUY,COLECTIVO,14681
2024-02-16,LA PAMPA,COLECTIVO,9565
2024-02-16,MENDOZA,COLECTIVO,662952
2024-02-16,NEUQUÉN,COLECTIVO,84041
2024-02-16,RÍO NEGRO,COLECTIVO,59873
2024-02-16,SAN JUAN,COLECTIVO,253813
2024-02-16,SAN LUIS,COLECTIVO,43696
2024-02-16,SANTA CRUZ,COLECTIVO,7775
2024-02-16,SANTA FE,COLECTIVO,537426
2024-02-16,TIERRA DEL FUEGO,COLECTIVO,27410
2024-02-17,BUENOS AIRES,COLECTIVO,3209347
2024-02-17,BUENOS AIRES,LANCHAS,1353
2024-02-17,CATAMARCA,COLECTIVO,23360
2024-02-17,CHACO,COLECTIVO,53360
2024-02-17,CHUBUT,COLECTIVO,45556
2024-02-17,CORDOBA,COLECTIVO,2562
2024-02-17,CORRIENTES,COLECTIVO,37661
2024-02-17,ENTRE RÍOS,COLECTIVO,42649
2024-02-17,JUJUY,COLECTIVO,22258
2024-02-17,LA PAMPA,COLECTIVO,5141
2024-02-17,MENDOZA,COLECTIVO,418109
2024-02-17,NEUQUÉN,COLECTIVO,58894
2024-02-17,RÍO NEGRO,COLECTIVO,42253
2024-02-17,SAN JUAN,COLECTIVO,162339
2024-02-17,SAN LUIS,COLECTIVO,24464
2024-02-17,SANTA CRUZ,COLECTIVO,4107
2024-02-17,SANTA FE,COLECTIVO,300520
2024-02-17,SANTIAGO DEL ESTERO,COLECTIVO,470
2024-02-17,TIERRA DEL FUEGO,COLECTIVO,17172
2024-02-18,BUENOS AIRES,LANCHAS,807
2024-02-18,BUENOS AIRES,COLECTIVO,1618362
2024-02-18,CATAMARCA,COLECTIVO,12680
2024-02-18,CHACO,COLECTIVO,31472
2024-02-18,CHUBUT,COLECTIVO,25229
2024-02-18,CORDOBA,COLECTIVO,1126
2024-02-18,CORRIENTES,COLECTIVO,23194
2024-02-18,ENTRE RÍOS,COLECTIVO,21211
2024-02-18,JUJUY,COLECTIVO,9194
2024-02-18,LA PAMPA,COLECTIVO,2185
2024-02-18,MENDOZA,COLECTIVO,239470
2024-02-18,NEUQUÉN,COLECTIVO,35955
2024-02-18,RÍO NEGRO,COLECTIVO,28392
2024-02-18,SAN JUAN,COLECTIVO,89840
2024-02-18,SAN LUIS,COLECTIVO,12977
2024-02-18,SANTA CRUZ,COLECTIVO,2381
2024-02-18,SANTA FE,COLECTIVO,166358
2024-02-18,SANTIAGO DEL ESTERO,COLECTIVO,15
2024-02-18,TIERRA DEL FUEGO,COLECTIVO,9024
2024-02-19,BUENOS AIRES,LANCHAS,1385
2024-02-19,BUENOS AIRES,COLECTIVO,4553940
2024-02-19,CATAMARCA,COLECTIVO,42966
2024-02-19,CHACO,COLECTIVO,68091
2024-02-19,CHUBUT,COLECTIVO,72429
2024-02-19,CORDOBA,COLECTIVO,9091
2024-02-19,CORRIENTES,COLECTIVO,67871
2024-02-19,ENTRE RÍOS,COLECTIVO,75125
2024-02-19,FORMOSA,COLECTIVO,1507
2024-02-19,JUJUY,COLECTIVO,32288
2024-02-19,LA PAMPA,COLECTIVO,8836
2024-02-19,MENDOZA,COLECTIVO,641875
2024-02-19,NEUQUÉN,COLECTIVO,78766
2024-02-19,RÍO NEGRO,COLECTIVO,60930
2024-02-19,SAN JUAN,COLECTIVO,239627
2024-02-19,SAN LUIS,COLECTIVO,43526
2024-02-19,SANTA CRUZ,COLECTIVO,7785
2024-02-19,SANTA FE,COLECTIVO,519201
2024-02-19,SANTIAGO DEL ESTERO,COLECTIVO,1312
2024-02-19,TIERRA DEL FUEGO,COLECTIVO,24956
2024-02-20,BUENOS AIRES,COLECTIVO,4579752
2024-02-20,BUENOS AIRES,LANCHAS,1255
2024-02-20,CATAMARCA,COLECTIVO,42754
2024-02-20,CHACO,COLECTIVO,61456
2024-02-20,CHUBUT,COLECTIVO,68582
2024-02-20,CORDOBA,COLECTIVO,9376
2024-02-20,CORRIENTES,COLECTIVO,68416
2024-02-20,ENTRE RÍOS,COLECTIVO,77134
2024-02-20,JUJUY,COLECTIVO,30144
2024-02-20,LA PAMPA,COLECTIVO,8901
2024-02-20,MENDOZA,COLECTIVO,658326
2024-02-20,NEUQUÉN,COLECTIVO,80076
2024-02-20,RÍO NEGRO,COLECTIVO,60634
2024-02-20,SAN JUAN,COLECTIVO,242336
2024-02-20,SAN LUIS,COLECTIVO,43053
2024-02-20,SANTA CRUZ,COLECTIVO,8045
2024-02-20,SANTA FE,COLECTIVO,523607
2024-02-20,SANTIAGO DEL ESTERO,COLECTIVO,1299
2024-02-20,TIERRA DEL FUEGO,COLECTIVO,27171
2024-02-21,BUENOS AIRES,COLECTIVO,4366345
2024-02-21,BUENOS AIRES,LANCHAS,1138
2024-02-21,CATAMARCA,COLECTIVO,44981
2024-02-21,CHACO,COLECTIVO,35046
2024-02-21,CHUBUT,COLECTIVO,77520
2024-02-21,CORDOBA,COLECTIVO,9363
2024-02-21,CORRIENTES,COLECTIVO,67832
2024-02-21,ENTRE RÍOS,COLECTIVO,76692
2024-02-21,JUJUY,COLECTIVO,31042
2024-02-21,LA PAMPA,COLECTIVO,8821
2024-02-21,MENDOZA,COLECTIVO,651882
2024-02-21,NEUQUÉN,COLECTIVO,84389
2024-02-21,RÍO NEGRO,COLECTIVO,60844
2024-02-21,SAN JUAN,COLECTIVO,246214
2024-02-21,SAN LUIS,COLECTIVO,43896
2024-02-21,SANTA CRUZ,COLECTIVO,7835
2024-02-21,SANTA FE,COLECTIVO,528805
2024-02-21,SANTIAGO DEL ESTERO,COLECTIVO,1081
2024-02-21,TIERRA DEL FUEGO,COLECTIVO,28220
2024-02-22,BUENOS AIRES,LANCHAS,1283
2024-02-22,BUENOS AIRES,COLECTIVO,4523317
2024-02-22,CATAMARCA,COLECTIVO,44352
2024-02-22,CHACO,COLECTIVO,15936
2024-02-22,CHUBUT,COLECTIVO,76800
2024-02-22,CORDOBA,COLECTIVO,9587
2024-02-22,CORRIENTES,COLECTIVO,67151
2024-02-22,ENTRE RÍOS,COLECTIVO,77702
2024-02-22,JUJUY,COLECTIVO,33687
2024-02-22,LA PAMPA,COLECTIVO,7306
2024-02-22,MENDOZA,COLECTIVO,649620
2024-02-22,NEUQUÉN,COLECTIVO,81714
2024-02-22,RÍO NEGRO,COLECTIVO,56608
2024-02-22,SAN JUAN,COLECTIVO,239537
2024-02-22,SAN LUIS,COLECTIVO,43174
2024-02-22,SANTA CRUZ,COLECTIVO,7430
2024-02-22,SANTA FE,COLECTIVO,526768
2024-02-22,SANTIAGO DEL ESTERO,COLECTIVO,1002
2024-02-22,TIERRA DEL FUEGO,COLECTIVO,28022
2024-02-23,BUENOS AIRES,LANCHAS,1467
2024-02-23,BUENOS AIRES,COLECTIVO,4790940
2024-02-23,CATAMARCA,COLECTIVO,44363
2024-02-23,CHACO,COLECTIVO,60127
2024-02-23,CHUBUT,COLECTIVO,67091
2024-02-23,CORDOBA,COLECTIVO,9730
2024-02-23,CORRIENTES,COLECTIVO,64401
